;Tick;Base;sample_size_Open;mean_Open;std_Open;p1_Open;p5_Open;p10_Open;p25_Open;p50_Open;p75_Open;p90_Open;p95_Open;p99_Open;sample_size_High;mean_High;std_High;p1_High;p5_High;p10_High;p25_High;p50_High;p75_High;p90_High;p95_High;p99_High;sample_size_Low;mean_Low;std_Low;p1_Low;p5_Low;p10_Low;p25_Low;p50_Low;p75_Low;p90_Low;p95_Low;p99_Low;sample_size_Close;mean_Close;std_Close;p1_Close;p5_Close;p10_Close;p25_Close;p50_Close;p75_Close;p90_Close;p95_Close;p99_Close;sample_size_Volume;mean_Volume;std_Volume;p1_Volume;p5_Volume;p10_Volume;p25_Volume;p50_Volume;p75_Volume;p90_Volume;p95_Volume;p99_Volume;sample_size_N_trades;mean_N_trades;std_N_trades;p1_N_trades;p5_N_trades;p10_N_trades;p25_N_trades;p50_N_trades;p75_N_trades;p90_N_trades;p95_N_trades;p99_N_trades
GTOBTC;GTO;BTC;2755.000000000000000;0.000001260976407;0.000000439668690;0.000000710000000;0.000000770000000;0.000000830000000;0.000000900000000;0.000001180000000;0.000001540000000;0.000001980000000;0.000002180000000;0.000002390000000;2755.000000000000000;0.000001276776770;0.000000451628221;0.000000720000000;0.000000770000000;0.000000840000000;0.000000900000000;0.000001190000000;0.000001550000000;0.000002016000000;0.000002220000000;0.000002450000000;2755.000000000000000;0.000001246707804;0.000000429834915;0.000000705400000;0.000000760000000;0.000000820000000;0.000000890000000;0.000001180000000;0.000001530000000;0.000001956000000;0.000002150000000;0.000002324600000;2755.000000000000000;0.000001261070780;0.000000439453522;0.000000710000000;0.000000767000000;0.000000830000000;0.000000900000000;0.000001180000000;0.000001530000000;0.000001980000000;0.000002180000000;0.000002380000000;2755.000000000000000;941933.941197822103277;2167084.237551977392286;585.120000000000005;4659.900000000000546;13447.399999999999636;71271.500000000000000;288945.000000000000000;875557.000000000000000;2260238.799999999813735;3952298.499999993015081;9228677.800000000745058;2755.000000000000000;178.225045372050829;411.327915725108483;1.000000000000000;4.000000000000000;7.000000000000000;18.000000000000000;49.000000000000000;142.000000000000000;417.000000000000000;826.499999999998522;2098.740000000000691
GVTBTC;GVT;BTC;2754.000000000000000;0.000106581263617;0.000017529109861;0.000074900000000;0.000079900000000;0.000081900000000;0.000088100000000;0.000109300000000;0.000121900000000;0.000126600000000;0.000131400000000;0.000138647000000;2754.000000000000000;0.000107104466231;0.000017691555977;0.000075100000000;0.000080465000000;0.000082100000000;0.000088400000000;0.000110100000000;0.000122400000000;0.000127200000000;0.000132600000000;0.000139500000000;2754.000000000000000;0.000106020588235;0.000017388113565;0.000074800000000;0.000079565000000;0.000081700000000;0.000087700000000;0.000108500000000;0.000121400000000;0.000125770000000;0.000130900000000;0.000137447000000;2754.000000000000000;0.000106561147422;0.000017544651023;0.000074800000000;0.000079900000000;0.000081900000000;0.000088000000000;0.000109250000000;0.000121800000000;0.000126500000000;0.000131535000000;0.000138547000000;2754.000000000000000;1578.001753812636252;3811.188225434136712;0.000000000000000;19.760500000000004;57.259000000000007;188.772500000000008;590.070000000000050;1559.147500000000036;3568.664000000000669;5425.317499999998290;16561.428599999988364;2754.000000000000000;37.248002904865650;56.921602668979901;0.000000000000000;2.000000000000000;4.000000000000000;10.000000000000000;21.000000000000000;44.000000000000000;80.000000000000000;117.349999999999895;257.469999999999800
GXSBTC;GXS;BTC;2754.000000000000000;0.000020109117647;0.000003477363971;0.000015745300000;0.000016300000000;0.000016660000000;0.000017312500000;0.000018670000000;0.000022957500000;0.000025897000000;0.000026407000000;0.000027727000000;2754.000000000000000;0.000020255395788;0.000003554142010;0.000015855300000;0.000016420000000;0.000016750000000;0.000017420000000;0.000018750000000;0.000023120000000;0.000026097000000;0.000026580000000;0.000028329300000;2754.000000000000000;0.000019974001452;0.000003414343527;0.000015550000000;0.000016190000000;0.000016570000000;0.000017220000000;0.000018610000000;0.000022757500000;0.000025700000000;0.000026210000000;0.000027239400000;2754.000000000000000;0.000020106909949;0.000003475777913;0.000015740000000;0.000016293000000;0.000016660000000;0.000017312500000;0.000018670000000;0.000022930000000;0.000025890000000;0.000026390000000;0.000027790000000;2754.000000000000000;32149.402323892518325;91431.899048063642113;113.530000000000001;434.000000000000000;990.000000000000000;3086.500000000000000;9320.000000000000000;27177.500000000000000;64370.800000000082946;111540.199999999982538;434000.129999998258427;2754.000000000000000;162.971677559912848;441.975441780238725;3.000000000000000;8.000000000000000;13.000000000000000;27.000000000000000;59.000000000000000;132.000000000000000;302.000000000000000;505.049999999999670;2443.399999999995998
GXSETH;GXS;ETH;2754.000000000000000;0.000294398765432;0.000038114597945;0.000233000000000;0.000235000000000;0.000239000000000;0.000269275000000;0.000294950000000;0.000316000000000;0.000351000000000;0.000359000000000;0.000383841000000;2754.000000000000000;0.000296461982571;0.000039154600884;0.000234000000000;0.000236500000000;0.000240230000000;0.000271000000000;0.000296000000000;0.000317900000000;0.000353870000000;0.000362235000000;0.000394376000000;2754.000000000000000;0.000292448946986;0.000037281923939;0.000231400000000;0.000234000000000;0.000237900000000;0.000267700000000;0.000293050000000;0.000313675000000;0.000347940000000;0.000355570000000;0.000377646000000;2754.000000000000000;0.000294395679012;0.000038106050554;0.000233000000000;0.000235000000000;0.000239000000000;0.000269525000000;0.000294850000000;0.000315600000000;0.000351000000000;0.000359000000000;0.000384470000000;2754.000000000000000;10066.483859840231162;25455.393957089600008;1284.324100000000044;1468.828500000000076;1574.622000000000071;2019.317500000000109;3446.099999999999909;8487.277500000000146;20598.526000000016211;37378.387999999962631;106454.465499999481835;2754.000000000000000;99.056644880174289;207.651145539316445;26.000000000000000;30.000000000000000;32.000000000000000;38.000000000000000;54.000000000000000;88.000000000000000;163.700000000000273;256.349999999999909;883.569999999993911
HNTBUSD;;;340.000000000000000;12.563002941176473;0.606831677885612;10.711040000000001;11.268649999999999;11.536300000000001;12.400499999999999;12.683999999999999;12.856000000000000;13.092000000000001;13.557000000000000;13.806319999999999;340.000000000000000;12.673400000000001;0.800538953749653;10.731650000000000;11.322900000000001;11.576300000000000;12.467250000000000;12.754000000000000;12.906750000000001;13.200600000000000;13.720549999999999;14.791350000000008;340.000000000000000;12.500182352941176;0.630986861740069;10.558370000000000;11.208250000000000;11.437400000000000;12.337249999999999;12.648500000000000;12.835250000000000;12.992300000000002;13.450100000000001;13.674440000000001;340.000000000000000;12.552805882352940;0.613999035226861;10.649850000000001;11.252000000000001;11.514200000000001;12.384250000000000;12.694000000000001;12.855750000000000;13.086100000000002;13.533250000000001;13.729710000000001;340.000000000000000;510.082647058823625;1554.046941326398382;0.000000000000000;15.955000000000000;28.559999999999999;74.275000000000006;174.199999999999989;406.175000000000011;974.390000000001237;1447.510000000000900;4570.226000000010572;340.000000000000000;43.208823529411767;97.606354866784258;0.000000000000000;2.949999999999999;4.000000000000000;8.000000000000000;18.500000000000000;39.250000000000000;94.000000000000000;152.000000000000000;340.930000000000177
HOTBNB;HOT;BNB;2755.000000000000000;0.000023098588022;0.000002087023567;0.000020980000000;0.000021150000000;0.000021360000000;0.000021690000000;0.000022100000000;0.000024760000000;0.000026418000000;0.000027306000000;0.000028710000000;2755.000000000000000;0.000023200969147;0.000002141294731;0.000021020000000;0.000021200000000;0.000021410000000;0.000021760000000;0.000022170000000;0.000024845000000;0.000026590000000;0.000027560000000;0.000029100000000;2755.000000000000000;0.000023001604356;0.000002036453459;0.000020930000000;0.000021100000000;0.000021300000000;0.000021620000000;0.000022030000000;0.000024695000000;0.000026240000000;0.000027063000000;0.000028473000000;2755.000000000000000;0.000023099306715;0.000002085725505;0.000020980000000;0.000021140000000;0.000021360000000;0.000021690000000;0.000022100000000;0.000024760000000;0.000026410000000;0.000027300000000;0.000028710000000;2755.000000000000000;885593.232667876640335;2162480.821517338976264;3547.599999999999909;24018.400000000001455;45909.600000000005821;123864.500000000000000;366872.000000000000000;927466.500000000000000;1924392.000000000000000;3111453.099999998230487;9306733.700000010430813;2755.000000000000000;31.102722323049001;52.660002245623787;1.000000000000000;3.000000000000000;5.000000000000000;9.000000000000000;17.000000000000000;33.000000000000000;69.599999999999909;101.299999999999713;218.840000000000117
HOTETH;HOT;ETH;2755.000000000000000;0.000003268068966;0.000000182409291;0.000002850000000;0.000003060000000;0.000003100000000;0.000003170000000;0.000003220000000;0.000003360000000;0.000003540000000;0.000003620000000;0.000003840000000;2755.000000000000000;0.000003281208711;0.000000187834420;0.000002870000000;0.000003070000000;0.000003110000000;0.000003170000000;0.000003230000000;0.000003380000000;0.000003560000000;0.000003643000000;0.000003870000000;2755.000000000000000;0.000003254903811;0.000000177177559;0.000002840000000;0.000003040000000;0.000003090000000;0.000003160000000;0.000003220000000;0.000003345000000;0.000003520000000;0.000003590000000;0.000003810000000;2755.000000000000000;0.000003268101633;0.000000182404162;0.000002850000000;0.000003060000000;0.000003100000000;0.000003170000000;0.000003220000000;0.000003360000000;0.000003540000000;0.000003620000000;0.000003840000000;2755.000000000000000;2755869.519419237505645;6348950.297181403264403;5119.600000000000364;60116.800000000002910;108208.200000000026193;281043.000000000000000;784974.000000000000000;2492096.500000000000000;6525215.199999999254942;11691754.099999990314245;29215024.100000001490116;2755.000000000000000;77.691107078039934;136.042971395461990;1.000000000000000;6.000000000000000;9.000000000000000;19.000000000000000;38.000000000000000;82.000000000000000;177.000000000000000;268.899999999999181;667.680000000000291
HOTUSDT;HOT;USDT;2755.000000000000000;0.008186223230490;0.000861092727830;0.006275480000000;0.006955400000000;0.007131000000000;0.007595000000000;0.008163000000000;0.008650000000000;0.009154000000000;0.009850600000000;0.010661140000000;2755.000000000000000;0.008242275862069;0.000877210248923;0.006326160000000;0.007013000000000;0.007164400000000;0.007636500000000;0.008215000000000;0.008694000000000;0.009230800000000;0.009962900000000;0.010800000000000;2755.000000000000000;0.008130663157895;0.000844767777541;0.006207020000000;0.006904400000000;0.007095200000000;0.007567000000000;0.008121000000000;0.008606000000000;0.009062200000000;0.009727100000000;0.010505520000000;2755.000000000000000;0.008186701996370;0.000861640970691;0.006273240000000;0.006956700000000;0.007132400000000;0.007597500000000;0.008168000000000;0.008649000000000;0.009159000000000;0.009846800000000;0.010688540000000;2755.000000000000000;53101124.824682392179966;68100735.579956740140915;5881816.360000000335276;9294456.800000000745058;12220573.200000001117587;19003989.500000000000000;33281606.000000000000000;62232171.500000000000000;108616481.999999955296516;151649016.399999648332596;325876406.000000059604645;2755.000000000000000;1249.481306715063511;1742.284178156523694;154.079999999999984;233.699999999999989;295.400000000000034;420.500000000000000;724.000000000000000;1394.500000000000000;2627.199999999999818;3929.199999999996180;7985.220000000014807
ICXBNB;ICX;BNB;2755.000000000000000;0.003008026134301;0.000266574645123;0.002565540000000;0.002599000000000;0.002646400000000;0.002828000000000;0.002948000000000;0.003231000000000;0.003366000000000;0.003454000000000;0.003700000000000;2755.000000000000000;0.003017282758621;0.000269822305398;0.002569540000000;0.002604000000000;0.002654000000000;0.002834000000000;0.002954000000000;0.003239500000000;0.003378600000000;0.003473600000000;0.003720600000000;2755.000000000000000;0.002999376406534;0.000263336024093;0.002559540000000;0.002593700000000;0.002643000000000;0.002825000000000;0.002943000000000;0.003221500000000;0.003352000000000;0.003442300000000;0.003670300000000;2755.000000000000000;0.003008495825771;0.000266303431251;0.002565000000000;0.002599000000000;0.002650800000000;0.002830000000000;0.002948000000000;0.003231000000000;0.003367000000000;0.003457300000000;0.003700460000000;2755.000000000000000;1508.642504537205014;4099.372313246356498;0.000000000000000;0.000000000000000;5.500000000000000;100.150000000000006;419.399999999999977;1289.200000000000045;3516.779999999998381;5972.829999999993561;16515.860000000000582;2755.000000000000000;8.190925589836661;10.899001321900544;0.000000000000000;0.000000000000000;1.000000000000000;2.000000000000000;5.000000000000000;11.000000000000000;18.000000000000000;25.299999999999727;47.460000000000043
ICXBTC;ICX;BTC;2755.000000000000000;0.000028984903811;0.000002624622282;0.000023815400000;0.000024287000000;0.000025000000000;0.000026860000000;0.000029540000000;0.000031065000000;0.000032160000000;0.000032620000000;0.000033773800000;2755.000000000000000;0.000029109157895;0.000002641421635;0.000023900000000;0.000024380000000;0.000025124000000;0.000026950000000;0.000029710000000;0.000031180000000;0.000032280000000;0.000032750000000;0.000033893800000;2755.000000000000000;0.000028860863884;0.000002610326036;0.000023730800000;0.000024167000000;0.000024920000000;0.000026745000000;0.000029400000000;0.000030970000000;0.000032066000000;0.000032500000000;0.000033514600000;2755.000000000000000;0.000028982816697;0.000002626960106;0.000023800000000;0.000024280000000;0.000025000000000;0.000026850000000;0.000029540000000;0.000031060000000;0.000032150000000;0.000032650000000;0.000033789200000;2755.000000000000000;30883.675136116151407;44996.849138418241637;810.939999999999827;2192.900000000000546;3869.199999999999818;8330.500000000000000;18030.000000000000000;38326.000000000000000;68400.399999999994179;96547.699999999982538;189339.560000000172295;2755.000000000000000;106.943012704174222;128.504334886304633;13.000000000000000;23.000000000000000;31.000000000000000;47.000000000000000;76.000000000000000;126.000000000000000;207.599999999999909;283.299999999999670;516.760000000000105
ICXETH;ICX;ETH;2755.000000000000000;0.000425714700544;0.000025625898273;0.000371000000000;0.000375000000000;0.000382000000000;0.000408000000000;0.000431000000000;0.000443000000000;0.000453000000000;0.000462000000000;0.000478000000000;2755.000000000000000;0.000426933938294;0.000025950378285;0.000372000000000;0.000376000000000;0.000383000000000;0.000410000000000;0.000432000000000;0.000444000000000;0.000455000000000;0.000465000000000;0.000481460000000;2755.000000000000000;0.000424512522686;0.000025328923791;0.000370000000000;0.000374000000000;0.000381000000000;0.000406500000000;0.000429000000000;0.000442000000000;0.000452000000000;0.000459000000000;0.000474000000000;2755.000000000000000;0.000425701633394;0.000025600637630;0.000371000000000;0.000375000000000;0.000382000000000;0.000408000000000;0.000431000000000;0.000443000000000;0.000453000000000;0.000462000000000;0.000478000000000;2755.000000000000000;3875.384424682396002;8061.723220609425880;0.000000000000000;0.000000000000000;30.000000000000000;294.029999999999973;1133.220000000000027;4193.395000000000437;9994.979999999999563;16032.420999999967535;35843.044600000022911;2755.000000000000000;11.449364791288566;16.384288060236031;0.000000000000000;0.000000000000000;1.000000000000000;3.000000000000000;8.000000000000000;15.000000000000000;25.000000000000000;34.299999999999727;61.000000000000000
